time,dest,dir,len,etd
1417970461.44,Fremont,South,8,3
1417970461.44,Richmond,North,8,10
1417970521.79,Fremont,South,8,2
1417970521.79,Richmond,North,8,9
1417970581.12,Fremont,South,8,1
1417970581.12,Richmond,North,8,8
1417970641.45,Fremont,South,8,Leaving
1417970641.45,Richmond,North,8,7
1417970701.83,Fremont,South,6,19
1417970701.83,Richmond,North,8,6
1417970761.21,Fremont,South,6,18
1417970761.21,Richmond,North,8,5
1417970821.56,Fremont,South,6,17
1417970821.56,Richmond,North,8,4
1417970881.91,Fremont,South,6,16
1417970881.91,Richmond,North,8,3
1417970941.26,Fremont,South,6,15
1417970941.26,Richmond,North,8,2
1417971001.61,Fremont,South,6,14
1417971001.61,Richmond,North,8,Leaving
1417971061.96,Fremont,South,6,13
1417971061.96,Richmond,North,9,19
1417971121.27,Fremont,South,6,12
1417971121.27,Richmond,North,9,18
1417971181.59,Fremont,South,6,11
1417971181.59,Richmond,North,9,18
1417971241.98,Fremont,South,8,10
1417971241.98,Richmond,North,9,17
1417971301.32,Fremont,South,8,10
1417971301.32,Richmond,North,9,16
1417971361.7,Fremont,South,8,10
1417971361.7,Richmond,North,9,15
1417971422.05,Fremont,South,8,7
1417971422.05,Richmond,North,9,14
1417971481.4,Fremont,South,8,6
1417971481.4,Richmond,North,9,13
1417971541.72,Fremont,South,8,5
1417971541.72,Richmond,North,9,12
1417971602.05,Fremont,South,8,4
1417971602.05,Richmond,North,9,11
1417971661.37,Fremont,South,8,3
1417971661.37,Richmond,North,9,10
1417971721.7,Fremont,South,8,2
1417971721.7,Richmond,North,9,9
1417971782.05,Fremont,South,8,1
1417971782.05,Richmond,North,9,8
1417971841.44,Fremont,South,8,Leaving
1417971841.44,Richmond,North,9,7
1417971901.81,Fremont,South,6,19
1417971901.81,Richmond,North,9,6
1417971961.17,Fremont,South,6,18
1417971961.17,Richmond,North,9,5
1417972021.53,Fremont,South,6,17
1417972021.53,Richmond,North,9,3
1417972081.86,Fremont,South,6,16
1417972081.86,Richmond,North,9,2
1417972141.22,Fremont,South,6,15
1417972141.22,Richmond,North,9,2
1417972201.56,Fremont,South,6,14
1417972201.56,Richmond,North,9,Leaving
1417972261.9,Fremont,South,6,13
1417972261.9,Richmond,North,9,19
1417972321.23,Fremont,South,6,12
1417972321.23,Richmond,North,9,18
1417972381.59,Fremont,South,6,11
1417972381.59,Richmond,North,9,17
1417972441.96,Fremont,South,6,10
1417972441.96,Richmond,North,9,17
1417972501.31,Fremont,South,8,9
1417972501.31,Richmond,North,9,16
1417972561.67,Fremont,South,8,9
1417972561.67,Richmond,North,9,15
1417972622.05,Fremont,South,8,9
1417972622.05,Richmond,North,9,14
1417972681.4,Fremont,South,8,6
1417972681.4,Richmond,North,9,13
1417972741.75,Fremont,South,8,5
1417972741.75,Richmond,North,9,12
1417972802.08,Fremont,South,8,4
1417972802.08,Richmond,North,9,11
1417972861.45,Fremont,South,8,3
1417972861.45,Richmond,North,9,10
1417972921.77,Fremont,South,8,2
1417972921.77,Richmond,North,9,9
1417972981.14,Fremont,South,8,Leaving
1417972981.14,Richmond,North,9,8
1417973041.45,Fremont,South,8,Leaving
1417973041.45,Richmond,North,9,7
1417973101.79,Fremont,South,6,19
1417973101.79,Richmond,North,9,6
1417973161.15,Fremont,South,6,18
1417973161.15,Richmond,North,9,5
1417973221.53,Fremont,South,6,17
1417973221.53,Richmond,North,9,4
1417973281.87,Fremont,South,6,16
1417973281.87,Richmond,North,9,3
1417973341.2,Fremont,South,6,15
1417973341.2,Richmond,North,9,2
1417973401.52,Fremont,South,6,14
1417973401.52,Richmond,North,9,Leaving
1417973461.84,Fremont,South,6,13
1417973461.84,Richmond,North,9,19
1417973521.22,Fremont,South,6,12
1417973521.22,Richmond,North,9,18
1417973581.57,Fremont,South,6,11
1417973581.57,Richmond,North,9,17
1417973641.92,Fremont,South,9,10
1417973641.92,Richmond,North,9,17
1417973701.25,Fremont,South,9,10
1417973701.25,Richmond,North,9,16
1417973761.57,Fremont,South,9,10
1417973761.57,Richmond,North,9,15
1417973821.92,Fremont,South,9,7
1417973821.92,Richmond,North,9,14
1417973881.27,Fremont,South,9,6
1417973881.27,Richmond,North,9,13
1417973941.62,Fremont,South,9,5
1417973941.62,Richmond,North,9,12
1417974001.99,Fremont,South,9,4
1417974001.99,Richmond,North,9,11
1417974061.34,Fremont,South,9,3
1417974061.34,Richmond,North,9,10
1417974121.7,Fremont,South,9,2
1417974121.7,Richmond,North,9,9
1417974182.02,Fremont,South,9,1
1417974182.02,Richmond,North,9,8
1417974241.38,Fremont,South,9,Leaving
1417974241.38,Richmond,North,9,7
1417974301.73,Fremont,South,6,19
1417974301.73,Richmond,North,9,6
1417974361.12,Fremont,South,6,18
1417974361.12,Richmond,North,9,5
1417974421.44,Fremont,South,6,17
1417974421.44,Richmond,North,9,4
1417974481.79,Fremont,South,6,16
1417974481.79,Richmond,North,9,3
1417974541.11,Fremont,South,6,15
1417974541.11,Richmond,North,9,2
1417974601.43,Fremont,South,6,14
1417974601.43,Richmond,North,9,Leaving
1417974661.79,Fremont,South,6,13
1417974661.79,Richmond,North,8,19
1417974721.14,Fremont,South,6,12
1417974721.14,Richmond,North,8,18
1417974781.46,Fremont,South,6,11
1417974781.46,Richmond,North,8,18
1417974841.81,Fremont,South,9,10
1417974841.81,Richmond,North,8,17
1417974901.14,Fremont,South,9,10
1417974901.14,Richmond,North,8,16
1417974961.49,Fremont,South,9,10
1417974961.49,Richmond,North,8,15
1417975021.81,Fremont,South,9,7
1417975021.81,Richmond,North,8,14
1417975081.2,Fremont,South,9,6
1417975081.2,Richmond,North,8,13
1417975141.57,Fremont,South,9,5
1417975141.57,Richmond,North,8,12
1417975201.92,Fremont,South,9,4
1417975201.92,Richmond,North,8,11
1417975261.26,Fremont,South,9,3
1417975261.26,Richmond,North,8,10
1417975321.61,Fremont,South,9,2
1417975321.61,Richmond,North,8,9
1417975381.99,Fremont,South,9,Leaving
1417975381.99,Richmond,North,8,8
1417975441.35,Fremont,South,9,Leaving
1417975441.35,Richmond,North,8,7
1417975501.73,Fremont,South,6,19
1417975501.73,Richmond,North,8,6
1417975561.1,Fremont,South,6,18
1417975561.1,Richmond,North,8,5
1417975621.42,Fremont,South,6,17
1417975621.42,Richmond,North,8,3
1417975681.78,Fremont,South,6,16
1417975681.78,Richmond,North,8,2
1417975741.15,Fremont,South,6,15
1417975741.15,Richmond,North,8,1
1417975801.5,Fremont,South,6,14
1417975801.5,Richmond,North,8,Leaving
1417975861.82,Fremont,South,6,13
1417975861.82,Richmond,North,8,20
1417975921.21,Fremont,South,6,12
1417975921.21,Richmond,North,8,19
1417975981.56,Fremont,South,9,11
1417975981.56,Richmond,North,8,18
1417976041.93,Fremont,South,9,10
1417976041.93,Richmond,North,8,17
1417976101.28,Fremont,South,9,10
1417976101.28,Richmond,North,8,18
1417976161.64,Fremont,South,9,10
1417976161.64,Richmond,North,8,15
1417976221.96,Fremont,South,9,7
1417976221.96,Richmond,North,8,14
1417976281.31,Fremont,South,9,6
1417976281.31,Richmond,North,8,13
1417976341.63,Fremont,South,9,5
1417976341.63,Richmond,North,8,12
1417976401.95,Fremont,South,9,4
1417976401.95,Richmond,North,8,11
1417976461.29,Fremont,South,9,3
1417976461.29,Richmond,North,8,10
1417976521.6,Fremont,South,9,2
1417976521.6,Richmond,North,8,9
1417976581.98,Fremont,South,9,Leaving
1417976581.98,Richmond,North,8,8
1417976641.33,Fremont,South,9,Leaving
1417976641.33,Richmond,North,8,8
1417976701.65,Fremont,South,6,19
1417976701.65,Richmond,North,8,7
1417976761.97,Fremont,South,6,18
1417976761.97,Richmond,North,8,5
1417976821.3,Fremont,South,6,17
1417976821.3,Richmond,North,8,5
1417976881.62,Fremont,South,6,16
1417976881.62,Richmond,North,8,4
1417976941.94,Fremont,South,6,15
1417976941.94,Richmond,North,8,3
1417977001.29,Fremont,South,6,14
1417977001.29,Richmond,North,8,2
1417977061.62,Fremont,South,6,13
1417977061.62,Richmond,North,8,Leaving
1417977121.94,Fremont,South,6,12
1417977121.94,Richmond,North,8,19
1417977181.26,Fremont,South,6,11
1417977181.26,Richmond,North,8,18
1417977241.62,Fremont,South,6,10
1417977241.62,Richmond,North,8,17
1417977301.94,Fremont,South,8,9
1417977301.94,Richmond,North,8,16
1417977361.26,Fremont,South,8,9
1417977361.26,Richmond,North,8,15
1417977421.59,Fremont,South,8,7
1417977421.59,Richmond,North,8,14
1417977481.94,Fremont,South,8,6
1417977481.94,Richmond,North,8,13
1417977541.3,Fremont,South,8,5
1417977541.3,Richmond,North,8,12
1417977601.67,Fremont,South,8,4
1417977601.67,Richmond,North,8,11
1417977662.04,Fremont,South,8,3
1417977662.04,Richmond,North,8,10
1417977721.39,Fremont,South,8,2
1417977721.39,Richmond,North,8,9
1417977781.72,Fremont,South,8,Leaving
1417977781.72,Richmond,North,8,8
1417977842.06,Fremont,South,6,20
1417977842.06,Richmond,North,8,7
1417977901.37,Fremont,South,6,19
1417977901.37,Richmond,North,8,6
1417977961.76,Fremont,South,6,18
1417977961.76,Richmond,North,8,5
1417978021.12,Fremont,South,6,17
1417978021.12,Richmond,North,8,4
1417978081.43,Fremont,South,6,16
1417978081.43,Richmond,North,8,3
1417978141.79,Fremont,South,6,15
1417978141.79,Richmond,North,8,2
1417978201.12,Fremont,South,8,14
1417978201.12,Richmond,North,8,Leaving
1417978261.47,Fremont,South,8,13
1417978261.47,Richmond,North,8,19
1417978321.85,Fremont,South,8,12
1417978321.85,Richmond,North,8,18
1417978381.22,Fremont,South,8,11
1417978381.22,Richmond,North,8,17
1417978441.58,Fremont,South,8,10
1417978441.58,Richmond,North,8,17
1417978501.95,Fremont,South,8,9
1417978501.95,Richmond,North,8,16
1417978561.3,Fremont,South,8,8
1417978561.3,Richmond,North,8,15
1417978621.62,Fremont,South,8,7
1417978621.62,Richmond,North,8,14
1417978681.98,Fremont,South,8,6
1417978681.98,Richmond,North,8,13
1417978741.33,Fremont,South,8,5
1417978741.33,Richmond,North,8,12
1417978801.65,Fremont,South,8,4
1417978801.65,Richmond,North,8,11
1417978861.98,Fremont,South,8,3
1417978861.98,Richmond,North,8,10
1417978921.33,Fremont,South,8,2
1417978921.33,Richmond,North,8,9
1417978981.71,Fremont,South,8,1
1417978981.71,Richmond,North,8,8
1417979042.09,Fremont,South,8,Leaving
1417979042.09,Richmond,North,8,7
1417979101.43,Fremont,South,6,19
1417979101.43,Richmond,North,8,6
1417979161.79,Fremont,South,6,18
1417979161.79,Richmond,North,8,5
1417979221.15,Fremont,South,6,17
1417979221.15,Richmond,North,8,4
1417979281.49,Fremont,South,6,16
1417979281.49,Richmond,North,8,2
1417979341.82,Fremont,South,8,15
1417979341.82,Richmond,North,8,1
1417979401.17,Fremont,South,8,14
1417979401.17,Richmond,North,8,Leaving
1417979461.49,Fremont,South,8,13
1417979461.49,Richmond,North,8,20
1417979521.85,Fremont,South,8,12
1417979521.85,Richmond,North,8,19
1417979581.17,Fremont,South,8,11
1417979581.17,Richmond,North,8,18
1417979641.49,Fremont,South,8,10
1417979641.49,Richmond,North,8,17
1417979701.87,Fremont,South,8,9
1417979701.87,Richmond,North,8,17
1417979761.24,Fremont,South,8,8
1417979761.24,Richmond,North,8,15
1417979821.57,Fremont,South,8,7
1417979821.57,Richmond,North,8,14
1417979881.9,Fremont,South,8,6
1417979881.9,Richmond,North,8,13
1417979941.26,Fremont,South,8,5
1417979941.26,Richmond,North,8,12
1417980001.59,Fremont,South,8,4
1417980001.59,Richmond,North,8,11
1417980061.95,Fremont,South,8,3
1417980061.95,Richmond,North,8,10
1417980121.28,Fremont,South,8,2
1417980121.28,Richmond,North,8,10
1417980181.62,Fremont,South,8,Leaving
1417980181.62,Richmond,North,8,9
1417980242.0,Fremont,South,6,20
1417980242.0,Richmond,North,8,8
1417980301.35,Fremont,South,6,19
1417980301.35,Richmond,North,8,7
1417980361.71,Fremont,South,6,18
1417980361.71,Richmond,North,8,5
1417980422.04,Fremont,South,6,17
1417980422.04,Richmond,North,8,5
1417980481.36,Fremont,South,6,16
1417980481.36,Richmond,North,8,4
1417980541.69,Fremont,South,6,15
1417980541.69,Richmond,North,8,3
1417980602.02,Fremont,South,6,14
1417980602.02,Richmond,North,8,2
1417980661.37,Fremont,South,6,13
1417980661.37,Richmond,North,8,Leaving
1417980721.72,Fremont,South,8,12
1417980721.72,Richmond,North,9,18
1417980781.11,Fremont,South,8,11
1417980781.11,Richmond,North,9,17
1417980841.46,Fremont,South,8,10
1417980841.46,Richmond,North,9,17
1417980901.81,Fremont,South,8,9
1417980901.81,Richmond,North,9,16
1417980961.16,Fremont,South,8,8
1417980961.16,Richmond,North,9,15
1417981021.48,Fremont,South,8,7
1417981021.48,Richmond,North,9,14
1417981081.86,Fremont,South,8,6
1417981081.86,Richmond,North,9,13
1417981141.19,Fremont,South,8,5
1417981141.19,Richmond,North,9,12
1417981201.55,Fremont,South,8,4
1417981201.55,Richmond,North,9,11
1417981261.94,Fremont,South,8,3
1417981261.94,Richmond,North,9,10
1417981321.28,Fremont,South,8,2
1417981321.28,Richmond,North,9,9
1417981381.66,Fremont,South,8,Leaving
1417981381.66,Richmond,North,9,8
1417981441.99,Fremont,South,8,Leaving
1417981441.99,Richmond,North,9,7
1417981501.32,Fremont,South,6,19
1417981501.32,Richmond,North,9,5
1417981561.63,Fremont,South,6,18
1417981561.63,Richmond,North,9,4
1417981621.99,Fremont,South,6,17
1417981621.99,Richmond,North,9,3
1417981681.35,Fremont,South,6,16
1417981681.35,Richmond,North,9,2
1417981741.72,Fremont,South,6,15
1417981741.72,Richmond,North,9,2
1417981802.05,Fremont,South,6,14
1417981802.05,Richmond,North,9,Leaving
1417981861.41,Fremont,South,6,13
1417981861.41,Richmond,North,9,19
1417981921.75,Fremont,South,6,12
1417981921.75,Richmond,North,9,18
1417981982.08,Fremont,South,6,11
1417981982.08,Richmond,North,9,17
1417982041.43,Fremont,South,6,10
1417982041.43,Richmond,North,9,18
1417982101.75,Fremont,South,8,9
1417982101.75,Richmond,North,9,16
1417982162.08,Fremont,South,8,9
1417982162.08,Richmond,North,9,15
1417982221.44,Fremont,South,8,9
1417982221.44,Richmond,North,9,14
1417982281.76,Fremont,South,8,6
1417982281.76,Richmond,North,9,13
1417982342.08,Fremont,South,8,5
1417982342.08,Richmond,North,9,12
1417982401.43,Fremont,South,8,4
1417982401.43,Richmond,North,9,11
1417982461.79,Fremont,South,8,3
1417982461.79,Richmond,North,9,10
1417982521.12,Fremont,South,8,2
1417982521.12,Richmond,North,9,9
1417982581.51,Fremont,South,8,1
1417982581.51,Richmond,North,9,8
1417982641.93,Fremont,South,8,Leaving
1417982641.93,Richmond,North,9,7
1417982701.26,Fremont,South,6,19
1417982701.26,Richmond,North,9,6
1417982761.58,Fremont,South,6,18
1417982761.58,Richmond,North,9,5
1417982821.93,Fremont,South,6,17
1417982821.93,Richmond,North,9,4
1417982881.24,Fremont,South,6,16
1417982881.24,Richmond,North,9,3
1417982941.59,Fremont,South,6,15
1417982941.59,Richmond,North,9,2
1417983001.92,Fremont,South,6,14
1417983001.92,Richmond,North,9,2
1417983061.28,Fremont,South,6,13
1417983061.28,Richmond,North,9,Leaving
1417983121.66,Fremont,South,6,12
1417983121.66,Richmond,North,9,19
1417983182.0,Fremont,South,9,11
1417983182.0,Richmond,North,9,18
1417983241.32,Fremont,South,9,10
1417983241.32,Richmond,North,9,17
1417983301.67,Fremont,South,9,10
1417983301.67,Richmond,North,9,16
1417983362.0,Fremont,South,9,10
1417983362.0,Richmond,North,9,15
1417983421.35,Fremont,South,9,7
1417983421.35,Richmond,North,9,14
1417983481.73,Fremont,South,9,6
1417983481.73,Richmond,North,9,13
1417983542.06,Fremont,South,9,5
1417983542.06,Richmond,North,9,12
1417983601.41,Fremont,South,9,4
1417983601.41,Richmond,North,9,11
1417983661.8,Fremont,South,9,3
1417983661.8,Richmond,North,9,12
1417983721.15,Fremont,South,9,2
1417983721.15,Richmond,North,9,11
1417983781.53,Fremont,South,9,Leaving
1417983781.53,Richmond,North,9,10
1417983841.88,Fremont,South,9,Leaving
1417983841.88,Richmond,North,9,9
1417983901.23,Fremont,South,6,19
1417983901.23,Richmond,North,9,8
1417983961.58,Fremont,South,6,18
1417983961.58,Richmond,North,9,7
1417984021.9,Fremont,South,6,17
1417984021.9,Richmond,North,9,6
1417984081.26,Fremont,South,6,16
1417984081.26,Richmond,North,9,5
1417984141.58,Fremont,South,6,15
1417984141.58,Richmond,North,9,3
1417984201.91,Fremont,South,6,14
1417984201.91,Richmond,North,9,2
1417984261.26,Fremont,South,6,13
1417984261.26,Richmond,North,9,1
1417984321.62,Fremont,South,6,12
1417984321.62,Richmond,North,9,Leaving
1417984381.96,Fremont,South,6,11
1417984381.96,Richmond,North,8,17
1417984441.28,Fremont,South,6,10
1417984441.28,Richmond,North,8,17
1417984501.63,Fremont,South,6,10
1417984501.63,Richmond,North,8,16
1417984561.99,Fremont,South,6,9
1417984561.99,Richmond,North,8,15
1417984621.34,Fremont,South,9,7
1417984621.34,Richmond,North,8,14
1417984681.69,Fremont,South,9,6
1417984681.69,Richmond,North,8,13
1417984742.01,Fremont,South,9,5
1417984742.01,Richmond,North,8,12
1417984801.34,Fremont,South,9,4
1417984801.34,Richmond,North,8,11
1417984861.72,Fremont,South,9,3
1417984861.72,Richmond,North,8,10
1417984922.07,Fremont,South,9,2
1417984922.07,Richmond,North,8,9
1417984981.39,Fremont,South,9,1
1417984981.39,Richmond,North,8,8
1417985041.75,Fremont,South,9,Leaving
1417985041.75,Richmond,North,8,7
1417985101.1,Fremont,South,6,19
1417985101.1,Richmond,North,8,6
1417985161.43,Fremont,South,6,18
1417985161.43,Richmond,North,8,5
1417985221.81,Fremont,South,6,17
1417985221.81,Richmond,North,8,4
1417985281.2,Fremont,South,6,16
1417985281.2,Richmond,North,8,3
1417985341.56,Fremont,South,6,15
1417985341.56,Richmond,North,8,2
1417985401.89,Fremont,South,6,14
1417985401.89,Richmond,North,8,Leaving
1417985461.24,Fremont,South,6,13
1417985461.24,Richmond,North,8,21
1417985521.57,Fremont,South,6,12
1417985521.57,Richmond,North,8,19
1417985581.91,Fremont,South,6,11
1417985581.91,Richmond,North,8,18
1417985641.26,Fremont,South,6,10
1417985641.26,Richmond,North,8,17
1417985701.64,Fremont,South,9,9
1417985701.64,Richmond,North,8,18
1417985761.96,Fremont,South,9,9
1417985761.96,Richmond,North,8,15
1417985821.35,Fremont,South,9,7
1417985821.35,Richmond,North,8,14
1417985881.67,Fremont,South,9,6
1417985881.67,Richmond,North,8,13
1417985942.03,Fremont,South,9,5
1417985942.03,Richmond,North,8,12
1417986001.38,Fremont,South,9,4
1417986001.38,Richmond,North,8,11
1417986061.75,Fremont,South,9,3
1417986061.75,Richmond,North,8,10
1417986121.1,Fremont,South,9,2
1417986121.1,Richmond,North,8,9
1417986181.46,Fremont,South,9,Leaving
1417986181.46,Richmond,North,8,8
1417986241.8,Fremont,South,6,20
1417986241.8,Richmond,North,8,7
1417986301.18,Fremont,South,6,19
1417986301.18,Richmond,North,8,6
1417986361.53,Fremont,South,6,18
1417986361.53,Richmond,North,8,5
1417986421.86,Fremont,South,6,17
1417986421.86,Richmond,North,8,4
1417986481.17,Fremont,South,6,16
1417986481.17,Richmond,North,8,3
1417986541.52,Fremont,South,6,15
1417986541.52,Richmond,North,8,2
1417986601.87,Fremont,South,6,14
1417986601.87,Richmond,North,8,Leaving
1417986661.23,Fremont,South,6,13
1417986661.23,Richmond,North,8,19
1417986721.59,Fremont,South,6,12
1417986721.59,Richmond,North,8,18
1417986781.95,Fremont,South,6,11
1417986781.95,Richmond,North,8,17
1417986841.3,Fremont,South,8,10
1417986841.3,Richmond,North,8,17
1417986901.65,Fremont,South,8,10
1417986901.65,Richmond,North,8,16
1417986961.98,Fremont,South,8,10
1417986961.98,Richmond,North,8,15
1417987021.33,Fremont,South,8,7
1417987021.33,Richmond,North,8,14
1417987081.66,Fremont,South,8,6
1417987081.66,Richmond,North,8,13
1417987141.99,Fremont,South,8,5
1417987141.99,Richmond,North,8,12
1417987201.31,Fremont,South,8,4
1417987201.31,Richmond,North,8,11
1417987261.66,Fremont,South,8,3
1417987261.66,Richmond,North,8,10
1417987322.01,Fremont,South,8,2
1417987322.01,Richmond,North,8,9
1417987381.36,Fremont,South,8,Leaving
1417987381.36,Richmond,North,8,8
1417987441.67,Fremont,South,8,Leaving
1417987441.67,Richmond,North,8,7
1417987502.0,Fremont,South,6,19
1417987502.0,Richmond,North,8,6
1417987561.36,Fremont,South,6,18
1417987561.36,Richmond,North,8,5
1417987621.68,Fremont,South,6,17
1417987621.68,Richmond,North,8,4
1417987682.02,Fremont,South,6,16
1417987682.02,Richmond,North,8,3
1417987741.35,Fremont,South,6,15
1417987741.35,Richmond,North,8,2
1417987801.68,Fremont,South,6,14
1417987801.68,Richmond,North,8,Leaving
1417987862.01,Fremont,South,6,13
1417987862.01,Richmond,North,8,19
1417987921.33,Fremont,South,6,12
1417987921.33,Richmond,North,8,18
1417987981.68,Fremont,South,6,11
1417987981.68,Richmond,North,8,18
1417988042.03,Fremont,South,8,10
1417988042.03,Richmond,North,8,17
